anho,estado,mes,length_bin,n
1982,Colima,11,NA,3
1983,Colima,1,NA,2
1983,Colima,3,NA,1
1983,Colima,4,NA,47
1983,Colima,5,NA,157
1983,Colima,6,NA,1
1983,Colima,9,NA,7
1983,Colima,11,NA,5
1984,Colima,1,NA,6
1984,Colima,2,NA,59
1984,Colima,3,NA,83
1984,Colima,5,NA,14
1984,Colima,6,NA,2
1984,Colima,7,NA,86
1984,Colima,8,NA,105
1984,Colima,9,NA,1
1984,Colima,10,NA,1
1984,Colima,12,NA,18
1985,Colima,3,NA,22
1985,Colima,4,NA,1
1985,Colima,6,NA,1
1985,Colima,11,NA,26
1985,Colima,12,NA,9
1986,Colima,1,NA,84
1986,Colima,2,NA,41
1986,Colima,3,NA,36
1986,Colima,4,NA,97
1986,Colima,5,NA,28
1986,Colima,6,NA,41
1986,Colima,7,NA,62
1986,Colima,8,NA,49
1986,Colima,9,NA,79
1986,Colima,10,NA,91
1987,Colima,1,NA,65
1988,Colima,1,NA,97
1989,Colima,7,22.5,4
1989,Colima,7,27.5,6
1989,Colima,7,32.5,6
1989,Colima,7,37.5,10
1989,Colima,7,42.5,3
1989,Colima,8,17.5,33
1989,Colima,8,22.5,138
1989,Colima,8,27.5,6
1989,Colima,8,32.5,1
1989,Colima,8,NA,1
1989,Colima,9,17.5,23
1989,Colima,9,22.5,118
1989,Colima,9,27.5,8
1989,Colima,10,NA,22
1989,Colima,11,32.5,5
1989,Colima,11,47.5,1
1989,Colima,12,NA,68
1990,Colima,1,37.5,1
1990,Colima,1,42.5,1
1990,Colima,2,17.5,10
1990,Colima,2,22.5,32
1990,Colima,2,27.5,9
1990,Colima,2,32.5,21
1990,Colima,2,37.5,1
1990,Colima,3,12.5,1
1990,Colima,3,17.5,14
1990,Colima,3,22.5,18
1990,Colima,3,27.5,19
1990,Colima,3,32.5,41
1990,Colima,3,37.5,2
1990,Colima,3,42.5,1
1990,Colima,3,NA,1
1990,Colima,4,17.5,7
1990,Colima,4,22.5,6
1990,Colima,4,27.5,3
1990,Colima,4,32.5,4
1990,Colima,4,37.5,1
1990,Colima,5,12.5,2
1990,Colima,5,17.5,33
1990,Colima,5,22.5,17
1990,Colima,5,32.5,2
1990,Colima,5,37.5,11
1990,Colima,7,17.5,14
1990,Colima,7,22.5,7
1990,Colima,8,17.5,4
1990,Colima,8,22.5,1
1990,Colima,8,27.5,1
1990,Colima,8,32.5,4
1990,Colima,8,37.5,1
1990,Colima,9,17.5,15
1990,Colima,9,22.5,25
1990,Colima,9,27.5,12
1990,Colima,9,32.5,3
1990,Colima,10,12.5,12
1990,Colima,10,17.5,74
1990,Colima,10,22.5,43
1990,Colima,10,27.5,20
1990,Colima,10,32.5,3
1990,Colima,10,37.5,1
1990,Colima,10,42.5,1
1990,Colima,11,17.5,18
1990,Colima,11,22.5,24
1990,Colima,11,27.5,1
1990,Colima,12,17.5,1
1990,Colima,12,22.5,5
1990,Colima,12,27.5,1
1991,Colima,1,12.5,9
1991,Colima,1,17.5,40
1991,Colima,1,22.5,45
1991,Colima,1,27.5,23
1991,Colima,1,32.5,4
1991,Colima,1,67.5,1
1991,Colima,2,12.5,6
1991,Colima,2,17.5,212
1991,Colima,2,22.5,78
1991,Colima,2,27.5,57
1991,Colima,2,32.5,55
1991,Colima,2,37.5,16
1991,Colima,2,42.5,2
1991,Colima,2,NA,1
1991,Colima,3,12.5,2
1991,Colima,3,17.5,270
1991,Colima,3,22.5,174
1991,Colima,3,27.5,95
1991,Colima,3,32.5,66
1991,Colima,3,37.5,21
1991,Colima,3,52.5,2
1991,Colima,3,NA,2
1991,Colima,4,12.5,5
1991,Colima,4,17.5,188
1991,Colima,4,22.5,27
1991,Colima,4,27.5,3
1991,Colima,4,32.5,3
1991,Colima,4,37.5,1
1996,Colima,7,17.5,42
1996,Colima,7,22.5,364
1996,Colima,7,27.5,55
1996,Colima,7,37.5,1
1996,Colima,8,17.5,43
1996,Colima,8,22.5,491
1996,Colima,8,27.5,84
1996,Colima,9,17.5,2
1996,Colima,9,22.5,208
1996,Colima,9,27.5,395
1996,Colima,9,32.5,2
1996,Colima,9,37.5,6
1996,Colima,9,47.5,1
1996,Colima,9,NA,1
1996,Colima,10,17.5,4
1996,Colima,10,22.5,48
1996,Colima,10,27.5,171
1996,Colima,10,32.5,17
1996,Colima,10,57.5,1
1996,Colima,10,67.5,1
1996,Colima,10,NA,1
1996,Colima,11,17.5,1
1996,Colima,11,22.5,27
1996,Colima,11,27.5,25
1996,Colima,11,32.5,19
1996,Colima,11,37.5,2
1996,Colima,11,42.5,1
1996,Colima,12,22.5,41
1996,Colima,12,27.5,2
1996,Colima,12,32.5,1
1997,Colima,2,17.5,2
1997,Colima,2,22.5,9
1997,Colima,2,27.5,7
1997,Colima,2,32.5,262
1997,Colima,2,37.5,25
1997,Colima,2,47.5,1
1997,Colima,3,22.5,9
1997,Colima,3,27.5,10
1997,Colima,3,32.5,7
1997,Colima,3,37.5,3
1997,Colima,5,17.5,5
1997,Colima,5,22.5,45
1997,Colima,5,27.5,11
1997,Colima,5,32.5,15
1997,Colima,5,37.5,41
1997,Colima,5,42.5,80
1997,Colima,5,47.5,3
1997,Colima,5,77.5,1
1997,Colima,5,NA,1
1997,Colima,6,17.5,24
1997,Colima,6,22.5,96
1997,Colima,6,27.5,39
1997,Colima,6,32.5,51
1997,Colima,6,37.5,18
1997,Colima,6,42.5,9
1997,Colima,6,47.5,2
1997,Colima,7,22.5,1
1997,Colima,7,27.5,8
1997,Colima,7,32.5,1
1997,Colima,7,37.5,4
1997,Colima,7,42.5,1
1997,Colima,7,47.5,1
1997,Colima,8,22.5,15
1997,Colima,8,27.5,183
1997,Colima,8,32.5,92
1997,Colima,8,37.5,26
1997,Colima,8,42.5,18
1997,Colima,8,47.5,1
1997,Colima,9,17.5,17
1997,Colima,9,22.5,137
1997,Colima,9,27.5,62
1997,Colima,9,32.5,12
1997,Colima,9,37.5,4
1997,Colima,9,47.5,1
1997,Colima,10,12.5,1
1997,Colima,10,17.5,150
1997,Colima,10,22.5,263
1997,Colima,10,27.5,50
1997,Colima,10,32.5,73
1997,Colima,10,37.5,19
1997,Colima,10,42.5,13
1997,Colima,10,47.5,5
1997,Colima,10,92.5,1
1997,Colima,10,NA,2
1997,Colima,11,17.5,53
1997,Colima,11,22.5,102
1997,Colima,11,27.5,17
1997,Colima,11,32.5,49
1997,Colima,11,37.5,7
1997,Colima,11,42.5,4
1997,Colima,11,NA,1
1997,Colima,12,17.5,46
1997,Colima,12,22.5,37
1997,Colima,12,27.5,20
1997,Colima,12,32.5,39
1997,Colima,12,37.5,15
1997,Colima,12,42.5,6
1997,Colima,12,NA,1
1998,Colima,1,17.5,10
1998,Colima,1,22.5,135
1998,Colima,1,27.5,112
1998,Colima,1,32.5,15
1998,Colima,1,37.5,3
1998,Colima,1,42.5,4
1998,Colima,1,47.5,2
1998,Colima,5,17.5,25
1998,Colima,5,22.5,71
1998,Colima,5,27.5,265
1998,Colima,5,32.5,183
1998,Colima,5,37.5,42
1998,Colima,5,42.5,15
1998,Colima,5,47.5,2
1998,Colima,5,NA,5
1998,Colima,6,17.5,144
1998,Colima,6,22.5,137
1998,Colima,6,27.5,27
1998,Colima,6,32.5,8
1998,Colima,6,NA,3
1998,Colima,7,17.5,4
1998,Colima,7,22.5,214
1998,Colima,7,27.5,75
1998,Colima,7,32.5,27
1998,Colima,7,37.5,5
1998,Colima,7,52.5,2
1998,Colima,7,62.5,1
1998,Colima,7,67.5,3
1998,Colima,7,72.5,1
1998,Colima,7,NA,1
1998,Colima,8,17.5,3
1998,Colima,8,22.5,68
1998,Colima,8,27.5,51
1998,Colima,8,32.5,16
1998,Colima,8,37.5,5
1998,Colima,8,42.5,6
1998,Colima,8,47.5,4
1998,Colima,8,52.5,3
1998,Colima,8,57.5,2
1998,Colima,8,NA,1
1998,Colima,9,22.5,2
1998,Colima,9,27.5,2
1998,Colima,9,NA,1
1998,Colima,10,17.5,6
1998,Colima,10,22.5,75
1998,Colima,10,27.5,139
1998,Colima,10,32.5,39
1998,Colima,10,37.5,1
1998,Colima,11,17.5,9
1998,Colima,11,22.5,28
1998,Colima,11,27.5,45
1998,Colima,11,32.5,18
1998,Colima,11,37.5,4
1998,Colima,11,42.5,5
1998,Colima,11,47.5,6
1998,Colima,11,57.5,1
1998,Colima,12,17.5,2
1998,Colima,12,22.5,59
1998,Colima,12,27.5,35
1998,Colima,12,32.5,2
1998,Colima,12,47.5,10
1998,Colima,12,52.5,2
1998,Colima,12,57.5,1
1998,Colima,12,62.5,1
1999,Colima,1,17.5,15
1999,Colima,1,22.5,242
1999,Colima,1,27.5,75
1999,Colima,1,32.5,8
1999,Colima,1,57.5,1
1999,Colima,2,17.5,19
1999,Colima,2,22.5,203
1999,Colima,2,27.5,86
1999,Colima,2,32.5,14
1999,Colima,3,12.5,3
1999,Colima,3,17.5,49
1999,Colima,3,22.5,197
1999,Colima,3,27.5,41
1999,Colima,3,32.5,7
1999,Colima,3,37.5,14
1999,Colima,3,42.5,2
1999,Colima,3,47.5,1
1999,Colima,4,12.5,7
1999,Colima,4,17.5,65
1999,Colima,4,22.5,95
1999,Colima,4,27.5,128
1999,Colima,4,32.5,209
1999,Colima,4,37.5,69
1999,Colima,4,42.5,7
1999,Colima,4,47.5,2
1999,Colima,4,NA,2
1999,Colima,5,12.5,1
1999,Colima,5,17.5,58
1999,Colima,5,22.5,184
1999,Colima,5,27.5,109
1999,Colima,5,32.5,48
1999,Colima,5,37.5,4
1999,Colima,5,42.5,2
1999,Colima,6,12.5,1
1999,Colima,6,17.5,28
1999,Colima,6,22.5,68
1999,Colima,6,27.5,16
1999,Colima,6,32.5,25
1999,Colima,6,37.5,14
1999,Colima,6,42.5,18
1999,Colima,6,47.5,3
1999,Colima,6,57.5,1
1999,Colima,7,12.5,1
1999,Colima,7,17.5,37
1999,Colima,7,22.5,197
1999,Colima,7,27.5,46
1999,Colima,7,32.5,61
1999,Colima,7,37.5,31
1999,Colima,7,42.5,19
1999,Colima,7,47.5,4
1999,Colima,7,57.5,1
1999,Colima,8,17.5,31
1999,Colima,8,22.5,193
1999,Colima,8,27.5,17
1999,Colima,9,22.5,174
1999,Colima,9,27.5,169
1999,Colima,9,32.5,1
1999,Colima,10,22.5,165
1999,Colima,10,27.5,169
1999,Colima,10,32.5,8
1999,Colima,10,37.5,3
1999,Colima,10,42.5,1
1999,Colima,10,NA,1
1999,Colima,11,17.5,1
1999,Colima,11,22.5,81
1999,Colima,11,27.5,73
1999,Colima,11,32.5,1
1999,Colima,12,17.5,19
1999,Colima,12,22.5,113
1999,Colima,12,27.5,35
1999,Colima,12,32.5,4
1999,Colima,12,42.5,5
1999,Colima,12,47.5,11
1999,Colima,12,52.5,1
1999,Colima,12,57.5,8
2000,Colima,1,17.5,4
2000,Colima,1,22.5,232
2000,Colima,1,27.5,89
2000,Colima,1,32.5,7
2000,Colima,1,37.5,1
2000,Colima,1,42.5,1
2000,Colima,2,17.5,4
2000,Colima,2,22.5,31
2000,Colima,2,27.5,109
2000,Colima,2,32.5,53
2000,Colima,2,37.5,2
2000,Colima,2,47.5,1
2000,Colima,2,NA,1
2000,Colima,3,17.5,11
2000,Colima,3,22.5,4
2000,Colima,3,27.5,8
2000,Colima,3,32.5,1
2000,Colima,4,22.5,1
2000,Colima,4,27.5,16
2000,Colima,4,32.5,8
2000,Colima,4,37.5,4
2000,Colima,4,42.5,2
2000,Colima,4,47.5,1
2000,Colima,4,NA,1
2000,Colima,5,17.5,7
2000,Colima,5,22.5,53
2000,Colima,5,27.5,12
2000,Colima,5,32.5,4
2000,Colima,5,37.5,5
2000,Colima,5,42.5,1
2000,Colima,5,47.5,1
2000,Colima,6,17.5,59
2000,Colima,6,22.5,52
2000,Colima,6,27.5,2
2000,Colima,6,32.5,22
2000,Colima,6,37.5,55
2000,Colima,6,42.5,13
2000,Colima,6,47.5,1
2000,Colima,6,52.5,2
2000,Colima,7,17.5,3
2000,Colima,7,22.5,178
2000,Colima,7,27.5,38
2000,Colima,7,32.5,3
2000,Colima,8,17.5,2
2000,Colima,8,22.5,117
2000,Colima,8,27.5,163
2000,Colima,8,32.5,8
2000,Colima,8,37.5,2
2000,Colima,8,42.5,1
2000,Colima,9,17.5,62
2000,Colima,9,22.5,137
2000,Colima,9,27.5,108
2000,Colima,9,32.5,2
2000,Colima,10,22.5,33
2000,Colima,10,27.5,138
2000,Colima,10,32.5,8
2000,Colima,10,37.5,1
2000,Colima,10,47.5,1
2000,Colima,11,17.5,39
2000,Colima,11,22.5,53
2000,Colima,11,27.5,29
2000,Colima,11,32.5,55
2000,Colima,11,37.5,2
2000,Colima,11,42.5,4
2000,Colima,11,47.5,1
2000,Colima,12,22.5,76
2000,Colima,12,27.5,13
2000,Colima,12,32.5,9
2001,Colima,1,17.5,13
2001,Colima,1,22.5,87
2001,Colima,1,27.5,7
2001,Colima,1,32.5,11
2001,Colima,2,12.5,1
2001,Colima,2,17.5,8
2001,Colima,2,22.5,16
2001,Colima,2,27.5,4
2001,Colima,2,32.5,3
2001,Colima,2,37.5,2
2001,Colima,3,17.5,258
2001,Colima,3,22.5,25
2001,Colima,3,27.5,2
2001,Colima,3,37.5,5
2001,Colima,3,42.5,1
2001,Colima,3,47.5,6
2001,Colima,3,52.5,2
2001,Colima,3,62.5,1
2001,Colima,3,NA,1
2001,Colima,4,17.5,204
2001,Colima,4,22.5,51
2001,Colima,4,27.5,19
2001,Colima,4,32.5,21
2001,Colima,4,37.5,2
2001,Colima,4,NA,1
2001,Colima,5,17.5,88
2001,Colima,5,22.5,138
2001,Colima,5,27.5,7
2001,Colima,5,32.5,1
2001,Colima,5,37.5,2
2001,Colima,5,42.5,2
2001,Colima,5,47.5,4
2001,Colima,5,52.5,5
2001,Colima,6,17.5,26
2001,Colima,6,22.5,80
2001,Colima,6,27.5,5
2001,Colima,6,32.5,1
2001,Colima,6,37.5,2
2001,Colima,6,42.5,12
2001,Colima,6,47.5,1
2001,Colima,7,17.5,62
2001,Colima,7,22.5,111
2001,Colima,7,27.5,12
2001,Colima,7,NA,1
2001,Colima,8,17.5,30
2001,Colima,8,22.5,14
2001,Colima,8,27.5,21
2001,Colima,8,37.5,1
2001,Colima,9,17.5,2
2001,Colima,9,27.5,8
2001,Colima,10,17.5,2
2001,Colima,10,22.5,13
2001,Colima,10,27.5,13
2001,Colima,10,32.5,4
2001,Colima,10,42.5,1
2001,Colima,10,57.5,1
2002,Colima,3,12.5,12
2002,Colima,3,17.5,35
2002,Colima,3,22.5,4
2002,Colima,3,27.5,2
2002,Colima,3,72.5,1
2002,Colima,4,17.5,46
2002,Colima,4,22.5,11
2002,Colima,4,27.5,6
2002,Colima,4,32.5,14
2002,Colima,4,37.5,4
2002,Colima,4,42.5,3
2002,Colima,4,NA,1
2002,Colima,5,17.5,30
2002,Colima,5,22.5,19
2002,Colima,5,27.5,1
2002,Colima,5,32.5,2
2002,Colima,6,22.5,19
2002,Colima,6,27.5,11
2002,Colima,6,32.5,91
2002,Colima,6,37.5,62
2002,Colima,6,42.5,15
2002,Colima,6,47.5,1
2002,Colima,6,67.5,1
2002,Colima,7,17.5,9
2002,Colima,7,22.5,44
2002,Colima,7,27.5,4
2002,Colima,8,12.5,1
2002,Colima,8,17.5,21
2002,Colima,8,22.5,66
2002,Colima,8,27.5,59
2002,Colima,8,32.5,6
2002,Colima,8,37.5,1
2002,Colima,9,22.5,57
2002,Colima,9,27.5,112
2002,Colima,9,32.5,11
2002,Colima,9,37.5,6
2002,Colima,9,42.5,2
2002,Colima,9,52.5,1
2002,Colima,10,17.5,19
2002,Colima,10,22.5,43
2002,Colima,10,27.5,133
2002,Colima,10,32.5,6
2002,Colima,10,37.5,2
2002,Colima,10,82.5,1
2002,Colima,10,NA,5
2002,Colima,11,12.5,1
2002,Colima,11,17.5,47
2002,Colima,11,22.5,22
2002,Colima,11,27.5,44
2002,Colima,11,32.5,1
2002,Colima,11,37.5,1
2002,Colima,11,42.5,3
2002,Colima,11,47.5,6
2002,Colima,11,52.5,3
2002,Colima,11,67.5,1
2002,Colima,11,72.5,2
2002,Colima,12,22.5,3
2002,Colima,12,27.5,6
2002,Colima,12,32.5,1
2002,Colima,12,57.5,1
2002,Colima,12,62.5,1
2002,Colima,12,NA,1
2002,Guerrero,7,22.5,6
2002,Guerrero,7,27.5,6
2002,Guerrero,7,32.5,7
2002,Guerrero,7,37.5,2
2002,Guerrero,7,42.5,8
2002,Guerrero,8,17.5,3
2002,Guerrero,8,22.5,1
2002,Guerrero,8,27.5,2
2002,Guerrero,8,32.5,6
2002,Guerrero,8,37.5,12
2002,Guerrero,9,17.5,6
2002,Guerrero,9,22.5,3
2002,Guerrero,9,27.5,9
2002,Guerrero,9,32.5,4
2002,Guerrero,9,37.5,4
2002,Guerrero,10,27.5,13
2002,Guerrero,10,32.5,18
2002,Guerrero,10,37.5,1
2002,Guerrero,11,22.5,15
2002,Guerrero,11,27.5,6
2002,Guerrero,12,27.5,11
2002,Guerrero,12,32.5,15
2002,Guerrero,12,37.5,3
2002,Guerrero,12,52.5,1
2002,Jalisco,4,27.5,3
2002,Jalisco,4,32.5,1
2002,Jalisco,4,42.5,2
2002,Jalisco,4,47.5,3
2002,Jalisco,4,62.5,1
2002,Jalisco,4,67.5,1
2002,Jalisco,4,72.5,1
2002,Jalisco,5,17.5,3
2002,Jalisco,5,22.5,31
2002,Jalisco,5,27.5,31
2002,Jalisco,5,32.5,39
2002,Jalisco,5,37.5,12
2002,Jalisco,5,42.5,5
2002,Jalisco,5,52.5,1
2002,Jalisco,5,57.5,4
2002,Jalisco,5,77.5,1
2002,Jalisco,6,22.5,5
2002,Jalisco,6,27.5,12
2002,Jalisco,6,52.5,3
2002,Jalisco,7,17.5,1
2002,Jalisco,7,22.5,35
2002,Jalisco,7,27.5,46
2002,Jalisco,7,32.5,19
2002,Jalisco,7,37.5,12
2002,Jalisco,7,52.5,5
2002,Jalisco,7,57.5,6
2002,Jalisco,7,62.5,3
2002,Jalisco,7,67.5,1
2002,Jalisco,7,NA,1
2002,Jalisco,8,22.5,51
2002,Jalisco,8,27.5,93
2002,Jalisco,8,32.5,14
2002,Jalisco,8,37.5,8
2002,Jalisco,9,22.5,12
2002,Jalisco,9,27.5,55
2002,Jalisco,9,32.5,6
2002,Jalisco,9,37.5,1
2002,Jalisco,9,42.5,2
2002,Jalisco,9,47.5,1
2002,Jalisco,9,52.5,2
2002,Jalisco,9,57.5,1
2002,Jalisco,9,NA,5
2002,Jalisco,10,22.5,43
2002,Jalisco,10,27.5,105
2002,Jalisco,10,32.5,4
2002,Jalisco,10,37.5,1
2002,Jalisco,10,42.5,13
2002,Jalisco,10,47.5,12
2002,Jalisco,10,52.5,2
2002,Jalisco,10,57.5,3
2002,Jalisco,10,62.5,8
2002,Jalisco,10,67.5,2
2002,Jalisco,10,NA,1
2002,Jalisco,11,32.5,2
2002,Jalisco,11,37.5,3
2002,Jalisco,11,42.5,3
2002,Jalisco,11,47.5,1
2002,Jalisco,12,22.5,2
2002,Jalisco,12,47.5,1
2002,Jalisco,12,52.5,3
2002,Jalisco,12,57.5,4
2002,Jalisco,12,62.5,3
2003,Colima,1,17.5,30
2003,Colima,1,22.5,23
2003,Colima,1,27.5,5
2003,Colima,1,32.5,5
2003,Colima,2,17.5,55
2003,Colima,2,22.5,78
2003,Colima,2,27.5,42
2003,Colima,2,32.5,8
2003,Colima,2,37.5,1
2003,Colima,3,17.5,72
2003,Colima,3,22.5,54
2003,Colima,3,27.5,69
2003,Colima,3,32.5,33
2003,Colima,3,37.5,7
2003,Colima,3,42.5,3
2003,Colima,3,52.5,1
2003,Colima,4,17.5,2
2003,Colima,4,22.5,22
2003,Colima,4,27.5,60
2003,Colima,4,32.5,35
2003,Colima,4,37.5,17
2003,Colima,4,42.5,4
2003,Colima,4,47.5,1
2003,Colima,4,62.5,1
2003,Colima,4,67.5,2
2003,Colima,5,22.5,6
2003,Colima,5,27.5,9
2003,Colima,5,32.5,1
2003,Colima,5,37.5,1
2003,Colima,6,17.5,3
2003,Colima,6,22.5,64
2003,Colima,6,27.5,171
2003,Colima,6,32.5,37
2003,Colima,6,37.5,7
2003,Colima,6,42.5,2
2003,Colima,6,67.5,3
2003,Colima,6,72.5,1
2003,Colima,6,77.5,1
2003,Colima,6,NA,3
2003,Colima,7,22.5,62
2003,Colima,7,27.5,38
2003,Colima,7,32.5,9
2003,Colima,7,37.5,1
2003,Colima,7,42.5,1
2003,Colima,8,17.5,2
2003,Colima,8,22.5,92
2003,Colima,8,27.5,29
2003,Colima,8,32.5,3
2003,Colima,8,37.5,2
2003,Colima,9,12.5,1
2003,Colima,9,17.5,2
2003,Colima,9,22.5,4
2003,Colima,9,27.5,3
2003,Colima,9,42.5,1
2003,Colima,11,22.5,2
2003,Colima,11,27.5,58
2003,Colima,11,32.5,34
2003,Colima,12,22.5,5
2003,Colima,12,27.5,6
2003,Jalisco,2,22.5,5
2003,Jalisco,2,27.5,24
2003,Jalisco,2,32.5,106
2003,Jalisco,2,37.5,52
2003,Jalisco,2,42.5,1
2003,Jalisco,2,47.5,1
2003,Jalisco,2,52.5,1
2003,Jalisco,2,57.5,1
2003,Jalisco,2,NA,8
2003,Jalisco,3,22.5,6
2003,Jalisco,3,27.5,30
2003,Jalisco,3,32.5,26
2003,Jalisco,3,37.5,12
2003,Jalisco,3,42.5,2
2003,Jalisco,3,57.5,3
2003,Jalisco,4,22.5,5
2003,Jalisco,4,27.5,36
2003,Jalisco,4,32.5,4
2003,Jalisco,5,17.5,7
2003,Jalisco,5,22.5,87
2003,Jalisco,5,27.5,20
2003,Jalisco,5,32.5,23
2003,Jalisco,5,37.5,11
2003,Jalisco,5,42.5,1
2003,Jalisco,5,67.5,1
2003,Jalisco,5,72.5,1
2003,Jalisco,5,77.5,4
2003,Jalisco,5,92.5,1
2003,Jalisco,6,17.5,20
2003,Jalisco,6,22.5,10
2003,Jalisco,6,27.5,10
2003,Jalisco,6,32.5,2
2003,Jalisco,6,42.5,1
2003,Jalisco,7,17.5,24
2003,Jalisco,7,22.5,66
2003,Jalisco,7,27.5,121
2003,Jalisco,7,32.5,43
2003,Jalisco,7,37.5,13
2003,Jalisco,7,42.5,2
2003,Jalisco,7,57.5,1
2003,Jalisco,8,17.5,30
2003,Jalisco,8,22.5,146
2003,Jalisco,8,27.5,59
2003,Jalisco,8,32.5,1
2003,Jalisco,8,37.5,2
2003,Jalisco,8,47.5,1
2003,Jalisco,8,52.5,7
2003,Jalisco,8,57.5,16
2003,Jalisco,8,62.5,20
2003,Jalisco,8,67.5,12
2003,Jalisco,8,NA,1
2003,Jalisco,9,22.5,42
2003,Jalisco,9,27.5,65
2003,Jalisco,9,32.5,35
2003,Jalisco,9,37.5,2
2003,Jalisco,10,27.5,1
2003,Jalisco,11,17.5,10
2003,Jalisco,11,22.5,16
2003,Jalisco,11,27.5,7
2003,Jalisco,11,62.5,8
2003,Jalisco,11,67.5,3
2003,Jalisco,12,22.5,1
2003,Jalisco,12,27.5,3
2003,Jalisco,12,57.5,1
2003,Jalisco,12,62.5,1
2003,Jalisco,12,67.5,2
2004,Colima,1,22.5,8
2004,Colima,2,22.5,10
2004,Colima,2,27.5,16
2004,Colima,2,32.5,3
2004,Colima,3,17.5,88
2004,Colima,3,22.5,55
2004,Colima,3,27.5,23
2004,Colima,3,32.5,1
2004,Colima,3,37.5,1
2004,Colima,4,22.5,45
2004,Colima,4,27.5,52
2004,Colima,4,32.5,10
2004,Colima,4,37.5,14
2004,Colima,4,42.5,7
2004,Colima,4,47.5,2
2004,Colima,4,52.5,1
2004,Colima,4,57.5,10
2004,Colima,4,67.5,3
2004,Colima,4,72.5,1
2004,Colima,4,82.5,1
2004,Colima,5,17.5,19
2004,Colima,5,22.5,214
2004,Colima,5,27.5,38
2004,Colima,5,32.5,7
2004,Colima,6,22.5,26
2004,Colima,6,27.5,35
2004,Colima,6,32.5,11
2004,Colima,7,22.5,9
2004,Colima,7,27.5,13
2004,Colima,7,32.5,1
2004,Colima,8,17.5,19
2004,Colima,8,22.5,202
2004,Colima,8,27.5,154
2004,Colima,8,32.5,2
2004,Colima,8,NA,1
2004,Colima,9,17.5,14
2004,Colima,9,22.5,7
2004,Colima,9,27.5,26
2004,Colima,9,32.5,15
2004,Colima,9,37.5,7
2004,Colima,10,17.5,1
2004,Colima,10,22.5,74
2004,Colima,10,27.5,23
2004,Colima,10,32.5,3
2004,Colima,11,22.5,32
2004,Colima,11,27.5,278
2004,Colima,11,32.5,92
2004,Colima,11,37.5,4
2004,Colima,11,47.5,1
2004,Colima,11,NA,1
2004,Colima,12,17.5,5
2004,Colima,12,22.5,34
2004,Colima,12,27.5,100
2004,Colima,12,32.5,12
2004,Colima,12,NA,1
2004,Guerrero,3,22.5,4
2004,Guerrero,3,32.5,1
2004,Guerrero,3,37.5,1
2004,Guerrero,3,47.5,1
2004,Guerrero,3,62.5,1
2004,Guerrero,3,77.5,2
2004,Guerrero,5,17.5,1
2004,Guerrero,5,22.5,12
2004,Guerrero,5,27.5,1
2004,Guerrero,8,17.5,2
2004,Guerrero,8,22.5,14
2004,Guerrero,8,27.5,2
2004,Guerrero,8,42.5,1
2004,Guerrero,9,17.5,3
2004,Guerrero,9,22.5,37
2004,Guerrero,9,27.5,16
2004,Guerrero,9,32.5,1
2004,Guerrero,9,37.5,2
2004,Guerrero,10,22.5,41
2004,Guerrero,10,27.5,22
2004,Guerrero,10,32.5,3
2004,Guerrero,10,42.5,1
2004,Guerrero,11,17.5,7
2004,Guerrero,11,22.5,26
2004,Guerrero,11,27.5,29
2004,Guerrero,11,32.5,34
2004,Guerrero,11,37.5,19
2004,Guerrero,11,42.5,13
2004,Guerrero,11,47.5,5
2004,Guerrero,11,52.5,3
2004,Guerrero,11,57.5,5
2004,Guerrero,11,62.5,6
2004,Guerrero,11,67.5,2
2004,Guerrero,12,17.5,3
2004,Guerrero,12,22.5,2
2004,Guerrero,12,27.5,3
2004,Guerrero,12,32.5,10
2004,Guerrero,12,37.5,8
2004,Jalisco,1,22.5,61
2004,Jalisco,1,27.5,51
2004,Jalisco,1,32.5,28
2004,Jalisco,1,37.5,12
2004,Jalisco,1,47.5,1
2004,Jalisco,1,52.5,3
2004,Jalisco,1,62.5,1
2004,Jalisco,1,NA,4
2004,Jalisco,2,22.5,6
2004,Jalisco,2,27.5,4
2004,Jalisco,2,32.5,4
2004,Jalisco,2,37.5,4
2004,Jalisco,2,42.5,6
2004,Jalisco,2,47.5,2
2004,Jalisco,2,NA,2
2004,Jalisco,3,17.5,114
2004,Jalisco,3,22.5,209
2004,Jalisco,3,27.5,90
2004,Jalisco,3,32.5,2
2004,Jalisco,4,17.5,1
2004,Jalisco,4,27.5,9
2004,Jalisco,4,32.5,11
2004,Jalisco,4,37.5,1
2004,Jalisco,4,52.5,3
2004,Jalisco,4,57.5,5
2004,Jalisco,4,62.5,3
2004,Jalisco,4,82.5,1
2004,Jalisco,4,NA,1
2004,Jalisco,5,22.5,7
2004,Jalisco,5,27.5,63
2004,Jalisco,5,32.5,57
2004,Jalisco,5,37.5,12
2004,Jalisco,5,42.5,6
2004,Jalisco,5,52.5,1
2004,Jalisco,5,NA,10
2004,Jalisco,6,22.5,1
2004,Jalisco,6,27.5,13
2004,Jalisco,6,32.5,1
2004,Jalisco,6,37.5,1
2004,Jalisco,7,22.5,99
2004,Jalisco,7,27.5,74
2004,Jalisco,7,32.5,2
2004,Jalisco,7,NA,1
2004,Jalisco,8,17.5,3
2004,Jalisco,8,22.5,204
2004,Jalisco,8,27.5,21
2004,Jalisco,8,32.5,4
2004,Jalisco,8,37.5,1
2004,Jalisco,8,77.5,1
